,seq_id,hubway_id,status,duration,start_date,strt_statn,end_date,end_statn,bike_nr,subsc_type,zip_code,birth_date,gender,age,check_out_hour,g1,g2,g3
858,685,762,Closed,1697.0,7/29/2011 14:50:00,38.0,7/29/2011 15:18:00,10.0,B00320,0,,,2,29.0,14,0.0,0.0,1.0
859,686,763,Closed,763.0,7/29/2011 14:51:00,36.0,7/29/2011 15:03:00,35.0,B00366,0,,,2,29.0,14,0.0,0.0,1.0
860,688,765,Closed,4370.0,7/29/2011 14:52:00,41.0,7/29/2011 16:05:00,41.0,B00355,0,,,2,29.0,14,0.0,0.0,1.0
861,689,766,Closed,1042.0,7/29/2011 14:53:00,41.0,7/29/2011 15:10:00,41.0,B00115,0,,,2,29.0,14,0.0,0.0,1.0
862,690,767,Closed,3002.0,7/29/2011 14:56:00,44.0,7/29/2011 15:46:00,31.0,B00166,0,,,2,29.0,14,0.0,0.0,1.0
863,691,768,Closed,3012.0,7/29/2011 14:56:00,44.0,7/29/2011 15:46:00,31.0,B00414,0,,,2,29.0,14,0.0,0.0,1.0
864,692,769,Closed,528.0,7/29/2011 14:55:00,36.0,7/29/2011 15:04:00,33.0,B00564,0,,,2,29.0,14,0.0,0.0,1.0
865,693,770,Closed,12024.0,7/29/2011 14:58:00,39.0,7/29/2011 18:18:00,21.0,B00423,0,,,2,29.0,14,0.0,0.0,1.0
866,694,771,Closed,1804.0,7/29/2011 15:00:00,21.0,7/29/2011 15:30:00,36.0,B00466,0,,,2,29.0,15,0.0,0.0,1.0
867,695,772,Closed,1641.0,7/29/2011 15:02:00,21.0,7/29/2011 15:30:00,36.0,B00454,0,,,2,29.0,15,0.0,0.0,1.0
868,697,774,Closed,1616.0,7/29/2011 15:03:00,21.0,7/29/2011 15:29:00,36.0,B00415,0,,,2,29.0,15,0.0,0.0,1.0
869,698,775,Closed,1635.0,7/29/2011 15:03:00,21.0,7/29/2011 15:30:00,36.0,B00304,0,,,2,29.0,15,0.0,0.0,1.0
870,700,777,Closed,865.0,7/29/2011 15:06:00,46.0,7/29/2011 15:21:00,9.0,B00159,0,,,2,29.0,15,0.0,0.0,1.0
871,701,778,Closed,3576.0,7/29/2011 15:06:00,44.0,7/29/2011 16:06:00,6.0,B00360,0,,,2,29.0,15,0.0,0.0,1.0
872,705,785,Closed,3361.0,7/29/2011 15:10:00,44.0,7/29/2011 16:06:00,6.0,B00488,0,,,2,29.0,15,0.0,0.0,1.0
873,706,786,Closed,1469.0,7/29/2011 15:10:00,35.0,7/29/2011 15:34:00,42.0,B00228,0,,,2,29.0,15,0.0,0.0,1.0
874,707,787,Closed,1292.0,7/29/2011 15:10:00,42.0,7/29/2011 15:31:00,52.0,B00252,0,,,2,29.0,15,0.0,0.0,1.0
875,709,789,Closed,1347.0,7/29/2011 15:13:00,14.0,7/29/2011 15:35:00,11.0,B00527,0,,,2,29.0,15,0.0,0.0,1.0
876,710,790,Closed,1368.0,7/29/2011 15:13:00,14.0,7/29/2011 15:36:00,11.0,B00111,0,,,2,29.0,15,0.0,0.0,1.0
877,711,791,Closed,1166.0,7/29/2011 15:18:00,10.0,7/29/2011 15:37:00,30.0,B00329,0,,,2,29.0,15,0.0,0.0,1.0
878,713,793,Closed,2015.0,7/29/2011 15:24:00,36.0,7/29/2011 15:57:00,42.0,B00083,0,,,2,29.0,15,0.0,0.0,1.0
879,715,795,Closed,1565.0,7/29/2011 15:24:00,41.0,7/29/2011 15:50:00,41.0,B00115,0,,,2,29.0,15,0.0,0.0,1.0
880,716,796,Closed,610.0,7/29/2011 15:26:00,12.0,7/29/2011 15:36:00,36.0,B00223,0,,,2,29.0,15,0.0,0.0,1.0
881,717,797,Closed,2688.0,7/29/2011 15:29:00,41.0,7/29/2011 16:13:00,37.0,B00298,0,,,2,29.0,15,0.0,0.0,1.0
882,719,800,Closed,1418.0,7/29/2011 15:36:00,14.0,7/29/2011 16:00:00,23.0,B00066,0,,,2,29.0,15,0.0,0.0,1.0
883,721,802,Closed,1310.0,7/29/2011 15:43:00,11.0,7/29/2011 16:04:00,8.0,B00111,0,,,2,29.0,15,0.0,0.0,1.0
884,722,803,Closed,1292.0,7/29/2011 15:43:00,11.0,7/29/2011 16:04:00,8.0,B00527,0,,,2,29.0,15,0.0,0.0,1.0
885,723,804,Closed,184.0,7/29/2011 15:44:00,36.0,7/29/2011 15:47:00,52.0,B00223,0,,,2,29.0,15,0.0,0.0,1.0
886,724,805,Closed,3199.0,7/29/2011 15:47:00,42.0,7/29/2011 16:41:00,6.0,B00492,0,,,2,29.0,15,0.0,0.0,1.0
887,725,806,Closed,3201.0,7/29/2011 15:47:00,42.0,7/29/2011 16:40:00,6.0,B00228,0,,,2,29.0,15,0.0,0.0,1.0
888,728,809,Closed,462.0,7/29/2011 15:49:00,35.0,7/29/2011 15:56:00,38.0,B00077,0,,,2,29.0,15,0.0,0.0,1.0
889,729,810,Closed,2561.0,7/29/2011 15:52:00,36.0,7/29/2011 16:35:00,15.0,B00454,0,,,2,29.0,15,0.0,0.0,1.0
890,730,811,Closed,2440.0,7/29/2011 15:55:00,36.0,7/29/2011 16:35:00,15.0,B00150,0,,,2,29.0,15,0.0,0.0,1.0
891,732,813,Closed,2389.0,7/29/2011 15:55:00,36.0,7/29/2011 16:35:00,15.0,B00415,0,,,2,29.0,15,0.0,0.0,1.0
892,733,814,Closed,2400.0,7/29/2011 15:55:00,36.0,7/29/2011 16:35:00,15.0,B00466,0,,,2,29.0,15,0.0,0.0,1.0
893,734,815,Closed,2900.0,7/29/2011 16:02:00,43.0,7/29/2011 16:50:00,46.0,B00340,0,,,2,29.0,16,0.0,0.0,1.0
894,735,816,Closed,2908.0,7/29/2011 16:02:00,43.0,7/29/2011 16:50:00,46.0,B00396,0,,,2,29.0,16,0.0,0.0,1.0
895,736,817,Closed,2568.0,7/29/2011 16:02:00,42.0,7/29/2011 16:45:00,44.0,B00109,0,,,2,29.0,16,0.0,0.0,1.0
896,737,818,Closed,821.0,7/29/2011 16:03:00,41.0,7/29/2011 16:16:00,41.0,B00359,0,,,2,29.0,16,0.0,0.0,1.0
897,738,819,Closed,2573.0,7/29/2011 16:06:00,42.0,7/29/2011 16:49:00,42.0,B00139,0,,,2,29.0,16,0.0,0.0,1.0
898,741,823,Closed,2540.0,7/29/2011 16:07:00,42.0,7/29/2011 16:49:00,42.0,B00514,0,,,2,29.0,16,0.0,0.0,1.0
899,742,825,Closed,249.0,7/29/2011 16:08:00,44.0,7/29/2011 16:12:00,38.0,B00018,0,,,2,29.0,16,0.0,0.0,1.0
900,743,826,Closed,904.0,7/29/2011 16:11:00,46.0,7/29/2011 16:26:00,9.0,B00439,0,,,2,29.0,16,0.0,0.0,1.0
901,745,828,Closed,1140.0,7/29/2011 16:10:00,36.0,7/29/2011 16:29:00,38.0,B00240,0,,,2,29.0,16,0.0,0.0,1.0
902,748,831,Closed,311.0,7/29/2011 16:21:00,48.0,7/29/2011 16:26:00,38.0,B00389,0,,,2,29.0,16,0.0,0.0,1.0
903,750,834,Closed,2254.0,7/29/2011 16:23:00,44.0,7/29/2011 17:01:00,44.0,B00113,0,,,2,29.0,16,0.0,0.0,1.0
904,753,837,Closed,1061.0,7/29/2011 16:24:00,16.0,7/29/2011 16:41:00,16.0,B00041,0,,,2,29.0,16,0.0,0.0,1.0
905,757,841,Closed,3275.0,7/29/2011 16:27:00,21.0,7/29/2011 17:22:00,21.0,B00530,0,,,2,29.0,16,0.0,0.0,1.0
906,759,843,Closed,1435.0,7/29/2011 16:28:00,6.0,7/29/2011 16:52:00,9.0,B00546,0,,,2,29.0,16,0.0,0.0,1.0
907,760,844,Closed,4117.0,7/29/2011 16:28:00,25.0,7/29/2011 17:37:00,9.0,B00394,0,,,2,29.0,16,0.0,0.0,1.0
908,761,845,Closed,1715.0,7/29/2011 16:30:00,40.0,7/29/2011 16:59:00,46.0,B00023,0,,,2,29.0,16,0.0,0.0,1.0
909,762,847,Closed,1706.0,7/29/2011 16:31:00,40.0,7/29/2011 16:59:00,46.0,B00281,0,,,2,29.0,16,0.0,0.0,1.0
910,764,850,Closed,957.0,7/29/2011 16:33:00,16.0,7/29/2011 16:49:00,30.0,B00258,0,,,2,29.0,16,0.0,0.0,1.0
911,765,851,Closed,957.0,7/29/2011 16:33:00,16.0,7/29/2011 16:49:00,30.0,B00426,0,,,2,29.0,16,0.0,0.0,1.0
912,766,852,Closed,1955.0,7/29/2011 16:35:00,35.0,7/29/2011 17:07:00,49.0,B00472,0,,,2,29.0,16,0.0,0.0,1.0
913,768,854,Closed,382.0,7/29/2011 16:35:00,3.0,7/29/2011 16:41:00,45.0,B00060,0,,,2,29.0,16,0.0,0.0,1.0
914,769,855,Closed,7178.0,7/29/2011 16:39:00,43.0,7/29/2011 18:39:00,42.0,B00408,0,,,2,29.0,16,0.0,0.0,1.0
915,770,856,Closed,7160.0,7/29/2011 16:39:00,43.0,7/29/2011 18:38:00,42.0,B00275,0,,,2,29.0,16,0.0,0.0,1.0
916,771,857,Closed,1677.0,7/29/2011 16:40:00,36.0,7/29/2011 17:08:00,25.0,B00393,0,,,2,29.0,16,0.0,0.0,1.0
917,773,859,Closed,4006.0,7/29/2011 16:39:00,31.0,7/29/2011 17:46:00,40.0,B00166,0,,,2,29.0,16,0.0,0.0,1.0
918,775,861,Closed,7069.0,7/29/2011 16:42:00,27.0,7/29/2011 18:40:00,27.0,B00446,0,,,2,29.0,16,0.0,0.0,1.0
919,776,862,Closed,339.0,7/29/2011 16:41:00,48.0,7/29/2011 16:47:00,38.0,B00490,0,,,2,29.0,16,0.0,0.0,1.0
920,778,864,Closed,7053.0,7/29/2011 16:42:00,27.0,7/29/2011 18:40:00,27.0,B00093,0,,,2,29.0,16,0.0,0.0,1.0
921,780,866,Closed,1217.0,7/29/2011 16:46:00,16.0,7/29/2011 17:06:00,16.0,B00533,0,,,2,29.0,16,0.0,0.0,1.0
922,781,867,Closed,1808.0,7/29/2011 16:43:00,10.0,7/29/2011 17:13:00,38.0,B00198,0,,,2,29.0,16,0.0,0.0,1.0
923,782,868,Closed,1224.0,7/29/2011 16:46:00,16.0,7/29/2011 17:06:00,16.0,B00041,0,,,2,29.0,16,0.0,0.0,1.0
924,784,870,Closed,643.0,7/29/2011 16:46:00,42.0,7/29/2011 16:56:00,20.0,B00460,0,,,2,29.0,16,0.0,0.0,1.0
925,787,873,Closed,267.0,7/29/2011 16:51:00,20.0,7/29/2011 16:55:00,47.0,B00151,0,,,2,29.0,16,0.0,0.0,1.0
926,788,874,Closed,293.0,7/29/2011 16:50:00,20.0,7/29/2011 16:55:00,47.0,B00246,0,,,2,29.0,16,0.0,0.0,1.0
927,790,876,Closed,301.0,7/29/2011 16:50:00,46.0,7/29/2011 16:55:00,33.0,B00094,0,,,2,29.0,16,0.0,0.0,1.0
928,791,877,Closed,522.0,7/29/2011 16:51:00,42.0,7/29/2011 17:00:00,16.0,B00514,0,,,2,29.0,16,0.0,0.0,1.0
929,793,880,Closed,1183.0,7/29/2011 16:54:00,35.0,7/29/2011 17:14:00,45.0,B00330,0,,,2,29.0,16,0.0,0.0,1.0
930,794,881,Closed,622.0,7/29/2011 16:56:00,10.0,7/29/2011 17:06:00,41.0,B00411,0,,,2,29.0,16,0.0,0.0,1.0
931,800,889,Closed,1187.0,7/29/2011 17:06:00,43.0,7/29/2011 17:25:00,25.0,B00495,0,,,2,29.0,17,0.0,0.0,1.0
932,801,890,Closed,719.0,7/29/2011 17:06:00,36.0,7/29/2011 17:18:00,22.0,B00076,0,,,2,29.0,17,0.0,0.0,1.0
933,803,892,Closed,1155.0,7/29/2011 17:07:00,48.0,7/29/2011 17:26:00,25.0,B00539,0,,,2,29.0,17,0.0,0.0,1.0
934,804,893,Closed,1468.0,7/29/2011 17:13:00,43.0,7/29/2011 17:38:00,39.0,B00557,0,,,2,29.0,17,0.0,0.0,1.0
935,805,894,Closed,1679.0,7/29/2011 17:14:00,35.0,7/29/2011 17:42:00,43.0,B00339,0,,,2,29.0,17,0.0,0.0,1.0
936,807,896,Closed,339.0,7/29/2011 17:15:00,43.0,7/29/2011 17:20:00,35.0,B00552,0,,,2,29.0,17,0.0,0.0,1.0
937,808,898,Closed,4729.0,7/29/2011 17:17:00,14.0,7/29/2011 18:36:00,38.0,B00390,0,,,2,29.0,17,0.0,0.0,1.0
938,809,899,Closed,9215.0,7/29/2011 17:20:00,44.0,7/29/2011 19:54:00,48.0,B00113,0,,,2,29.0,17,0.0,0.0,1.0
939,810,900,Closed,9219.0,7/29/2011 17:20:00,44.0,7/29/2011 19:54:00,48.0,B00109,0,,,2,29.0,17,0.0,0.0,1.0
940,811,901,Closed,1053.0,7/29/2011 17:23:00,34.0,7/29/2011 17:41:00,49.0,B00167,0,,,2,29.0,17,0.0,0.0,1.0
941,812,902,Closed,254.0,7/29/2011 17:23:00,47.0,7/29/2011 17:27:00,31.0,B00556,0,,,2,29.0,17,0.0,0.0,1.0
942,817,907,Closed,2242.0,7/29/2011 17:32:00,38.0,7/29/2011 18:10:00,18.0,B00025,0,,,2,29.0,17,0.0,0.0,1.0
943,818,908,Closed,652.0,7/29/2011 17:34:00,6.0,7/29/2011 17:45:00,44.0,B00228,0,,,2,29.0,17,0.0,0.0,1.0
944,819,909,Closed,611.0,7/29/2011 17:35:00,6.0,7/29/2011 17:45:00,44.0,B00492,0,,,2,29.0,17,0.0,0.0,1.0
945,820,910,Closed,7176.0,7/29/2011 17:37:00,52.0,7/29/2011 19:37:00,27.0,B00252,0,,,2,29.0,17,0.0,0.0,1.0
946,821,911,Closed,983.0,7/29/2011 17:39:00,5.0,7/29/2011 17:55:00,5.0,B00565,0,,,2,29.0,17,0.0,0.0,1.0
947,824,915,Closed,893.0,7/29/2011 17:44:00,20.0,7/29/2011 17:58:00,48.0,B00460,0,,,2,29.0,17,0.0,0.0,1.0
948,825,916,Closed,1246.0,7/29/2011 17:47:00,48.0,7/29/2011 18:08:00,33.0,B00474,0,,,2,29.0,17,0.0,0.0,1.0
949,827,918,Closed,2842.0,7/29/2011 17:49:00,43.0,7/29/2011 18:36:00,40.0,B00280,0,,,2,29.0,17,0.0,0.0,1.0
950,828,919,Closed,1045.0,7/29/2011 17:50:00,9.0,7/29/2011 18:07:00,42.0,B00439,0,,,2,29.0,17,0.0,0.0,1.0
951,833,924,Closed,73188.0,7/29/2011 18:00:00,41.0,7/30/2011 14:20:00,41.0,B00411,0,,,2,29.0,18,0.0,0.0,1.0
952,834,925,Closed,73248.0,7/29/2011 18:00:00,41.0,7/30/2011 14:21:00,41.0,B00359,0,,,2,29.0,18,0.0,0.0,1.0
953,835,926,Closed,972.0,7/29/2011 18:00:00,5.0,7/29/2011 18:16:00,42.0,B00465,0,,,2,29.0,18,0.0,0.0,1.0
954,836,927,Closed,950.0,7/29/2011 18:00:00,5.0,7/29/2011 18:16:00,42.0,B00565,0,,,2,29.0,18,0.0,0.0,1.0
955,837,928,Closed,711.0,7/29/2011 18:01:00,39.0,7/29/2011 18:13:00,39.0,B00196,0,,,2,29.0,18,0.0,0.0,1.0
956,838,929,Closed,639.0,7/29/2011 18:00:00,48.0,7/29/2011 18:11:00,31.0,B00233,0,,,2,29.0,18,0.0,0.0,1.0
957,841,932,Closed,525.0,7/29/2011 18:11:00,48.0,7/29/2011 18:20:00,38.0,B00261,0,,,2,29.0,18,0.0,0.0,1.0
958,842,933,Closed,57831.0,7/29/2011 18:14:00,38.0,7/30/2011 10:18:00,12.0,B00016,0,,,2,29.0,18,0.0,0.0,1.0
959,843,934,Closed,12921.0,7/29/2011 18:15:00,36.0,7/29/2011 21:51:00,6.0,B00391,0,,,2,29.0,18,0.0,0.0,1.0
960,844,935,Closed,1660.0,7/29/2011 18:14:00,31.0,7/29/2011 18:42:00,42.0,B00233,0,,,2,29.0,18,0.0,0.0,1.0
961,845,936,Closed,643.0,7/29/2011 18:16:00,38.0,7/29/2011 18:27:00,43.0,B00354,0,,,2,29.0,18,0.0,0.0,1.0
962,847,938,Closed,3937.0,7/29/2011 18:17:00,44.0,7/29/2011 19:23:00,42.0,B00074,0,,,2,29.0,18,0.0,0.0,1.0
963,848,939,Closed,3924.0,7/29/2011 18:17:00,44.0,7/29/2011 19:23:00,42.0,B00468,0,,,2,29.0,18,0.0,0.0,1.0
964,849,940,Closed,11120.0,7/29/2011 18:17:00,36.0,7/29/2011 21:23:00,8.0,B00024,0,,,2,29.0,18,0.0,0.0,1.0
965,851,943,Closed,678.0,7/29/2011 18:23:00,22.0,7/29/2011 18:35:00,39.0,B00047,0,,,2,29.0,18,0.0,0.0,1.0
966,852,944,Closed,4131.0,7/29/2011 18:24:00,43.0,7/29/2011 19:32:00,47.0,B00036,0,,,2,29.0,18,0.0,0.0,1.0
967,853,945,Closed,4135.0,7/29/2011 18:24:00,43.0,7/29/2011 19:32:00,47.0,B00339,0,,,2,29.0,18,0.0,0.0,1.0
968,860,955,Closed,1639.0,7/29/2011 18:53:00,23.0,7/29/2011 19:20:00,41.0,B00223,0,,,2,29.0,18,0.0,0.0,1.0
969,861,956,Closed,1778.0,7/29/2011 18:53:00,42.0,7/29/2011 19:23:00,41.0,B00439,0,,,2,29.0,18,0.0,0.0,1.0
970,863,958,Closed,8518.0,7/29/2011 19:01:00,8.0,7/29/2011 21:23:00,8.0,B00527,0,,,2,29.0,19,0.0,0.0,1.0
971,864,959,Closed,1030.0,7/29/2011 19:01:00,30.0,7/29/2011 19:18:00,49.0,B00258,0,,,2,29.0,19,0.0,0.0,1.0
972,866,961,Closed,1011.0,7/29/2011 19:01:00,30.0,7/29/2011 19:18:00,49.0,B00329,0,,,2,29.0,19,0.0,0.0,1.0
973,867,962,Closed,975.0,7/29/2011 19:02:00,42.0,7/29/2011 19:18:00,38.0,B00275,0,,,2,29.0,19,0.0,0.0,1.0
974,868,963,Closed,452.0,7/29/2011 19:02:00,8.0,7/29/2011 19:10:00,8.0,B00554,0,,,2,29.0,19,0.0,0.0,1.0
975,869,964,Closed,946.0,7/29/2011 19:02:00,42.0,7/29/2011 19:18:00,38.0,B00139,0,,,2,29.0,19,0.0,0.0,1.0
976,871,966,Closed,3002.0,7/29/2011 19:04:00,15.0,7/29/2011 19:54:00,21.0,B00037,0,,,2,29.0,19,0.0,0.0,1.0
977,872,967,Closed,1959.0,7/29/2011 19:04:00,15.0,7/29/2011 19:37:00,21.0,B00021,0,,,2,29.0,19,0.0,0.0,1.0
978,874,969,Closed,1892.0,7/29/2011 19:06:00,15.0,7/29/2011 19:37:00,21.0,B00346,0,,,2,29.0,19,0.0,0.0,1.0
979,875,970,Closed,1889.0,7/29/2011 19:06:00,15.0,7/29/2011 19:37:00,21.0,B00454,0,,,2,29.0,19,0.0,0.0,1.0
980,876,971,Closed,256.0,7/29/2011 19:05:00,10.0,7/29/2011 19:10:00,9.0,,0,,,2,29.0,19,0.0,0.0,1.0
981,877,972,Closed,4699.0,7/29/2011 19:10:00,41.0,7/29/2011 20:28:00,41.0,B00550,0,,,2,29.0,19,0.0,0.0,1.0
982,881,976,Closed,981.0,7/29/2011 19:21:00,16.0,7/29/2011 19:37:00,23.0,B00152,0,,,2,29.0,19,0.0,0.0,1.0
983,884,979,Closed,1347.0,7/29/2011 19:30:00,41.0,7/29/2011 19:53:00,42.0,B00149,0,,,2,29.0,19,0.0,0.0,1.0
984,886,981,Closed,492.0,7/29/2011 19:31:00,9.0,7/29/2011 19:39:00,32.0,,0,,,2,29.0,19,0.0,0.0,1.0
985,893,988,Closed,368.0,7/29/2011 19:45:00,21.0,7/29/2011 19:51:00,39.0,B00429,0,,,2,29.0,19,0.0,0.0,1.0
986,894,989,Closed,572.0,7/29/2011 19:46:00,32.0,7/29/2011 19:56:00,30.0,B00363,0,,,2,29.0,19,0.0,0.0,1.0
987,895,990,Closed,230.0,7/29/2011 19:47:00,21.0,7/29/2011 19:51:00,21.0,B00346,0,,,2,29.0,19,0.0,0.0,1.0
988,896,991,Closed,552.0,7/29/2011 19:46:00,32.0,7/29/2011 19:56:00,30.0,B00218,0,,,2,29.0,19,0.0,0.0,1.0
989,897,994,Closed,14794.0,7/29/2011 19:52:00,8.0,7/29/2011 23:59:00,8.0,B00051,0,,,2,29.0,19,0.0,0.0,1.0
990,900,1003,Closed,432.0,7/29/2011 20:05:00,21.0,7/29/2011 20:12:00,36.0,B00021,0,,,2,29.0,20,0.0,0.0,1.0
991,901,1004,Closed,478.0,7/29/2011 20:04:00,21.0,7/29/2011 20:12:00,36.0,B00379,0,,,2,29.0,20,0.0,0.0,1.0
992,903,1006,Closed,303.0,7/29/2011 20:07:00,21.0,7/29/2011 20:12:00,36.0,B00346,0,,,2,29.0,20,0.0,0.0,1.0
993,904,1007,Closed,295.0,7/29/2011 20:07:00,21.0,7/29/2011 20:12:00,36.0,B00205,0,,,2,29.0,20,0.0,0.0,1.0
994,905,1008,Closed,505.0,7/29/2011 20:11:00,24.0,7/29/2011 20:19:00,43.0,B00557,0,,,2,29.0,20,0.0,0.0,1.0
995,906,1009,Closed,513.0,7/29/2011 20:11:00,24.0,7/29/2011 20:19:00,43.0,B00460,0,,,2,29.0,20,0.0,0.0,1.0
996,907,1010,Closed,1702.0,7/29/2011 20:12:00,32.0,7/29/2011 20:41:00,32.0,,0,,,2,29.0,20,0.0,0.0,1.0
997,908,1011,Closed,1674.0,7/29/2011 20:13:00,32.0,7/29/2011 20:41:00,32.0,B00536,0,,,2,29.0,20,0.0,0.0,1.0
998,909,1012,Closed,413.0,7/29/2011 20:12:00,24.0,7/29/2011 20:19:00,43.0,B00032,0,,,2,29.0,20,0.0,0.0,1.0
999,911,1014,Closed,1161.0,7/29/2011 20:15:00,36.0,7/29/2011 20:35:00,22.0,B00205,0,,,2,29.0,20,0.0,0.0,1.0
